yyyymm,BCCA_0-125deg_pr_day_ACCESS1-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_ACCESS1-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp60_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp26_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp45_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp60_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp85_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp85_r1i1p1
208301,3.3386004,4.1678834,3.118784,4.9277177,3.0178454,5.0017962,2.2361937,3.5985427,2.2660382,5.1840577,5.905888,3.1095214,3.032872,3.4868772,2.6919134,4.651029,4.330516,2.4956727,4.06678,4.2798157,5.5455503,4.344693,2.0350697,3.1977732,3.47716,4.036201,4.871858,4.432975,4.458155,5.600899,3.849529,3.445772,2.2805758,3.0843956,4.446885,2.3929715,1.8623539,2.6507013,3.0359619,3.287776,2.6568577,1.6193374,3.7114298,3.2227347,4.728208,4.305051,4.6155257,3.9514163,4.097158,4.3678956,3.8120227,3.5990467,4.343111,3.9385211,4.875778,3.319365,5.361316,5.0322423,5.3175116,4.347866,3.354313,2.9136486,3.895547,3.0921378,3.0240445,4.557278,3.0345697,3.8809428,5.265828
208304,1.9500216,3.5743752,2.562765,4.673727,2.8648622,3.3555348,3.0127199,4.842679,5.1653385,4.263248,3.38166,4.889541,6.3026705,3.8142805,4.8442707,3.2560818,2.037011,6.150377,4.101195,3.801566,3.6675797,3.2583773,2.7896008,3.555239,4.1024313,3.9495935,3.5249276,4.0517354,2.0872695,4.8212314,2.3841207,3.2403586,4.570922,2.4328282,4.699485,3.1402116,4.111609,6.338482,4.528033,3.3817754,4.232768,3.828233,3.998235,3.6345253,4.4823556,4.5043025,3.9583886,4.408816,4.595678,2.7598784,4.224543,3.533656,2.6583345,3.355038,3.6176956,3.5234115,3.4096909,3.241782,5.0987554,4.1517515,4.453154,3.6517591,2.1120734,4.5703874,2.6806405,4.2474337,5.922812,3.773235,1.7343931
208307,3.1698105,2.16056,3.8164966,3.3206081,4.4161634,3.4826384,3.7688992,4.622444,4.697123,3.2945378,2.8442137,4.21056,5.005948,3.6572843,5.947357,4.74733,4.071282,5.70205,3.23531,4.9324903,4.3754063,2.6066442,2.2239382,4.3330913,3.9213572,3.887752,5.819985,3.549938,3.6545372,3.998941,4.87387,3.3519506,5.27604,4.983807,5.276211,3.1715922,2.5333755,2.3288145,3.3601127,4.860356,3.2405481,3.9291172,4.2653365,2.6042414,2.9559207,4.1897726,4.8531613,4.0514793,4.042963,3.777654,3.8243544,3.3263881,4.8112044,3.376472,4.0893245,3.3404253,2.5269723,3.46715,4.112325,3.7962859,4.1927123,3.1576257,4.1084986,2.4427736,1.8282738,2.6932912,2.454072,3.7786508,4.651058
208310,4.3761697,3.5626166,5.5861797,4.619341,3.6841369,3.43755,4.4765854,3.607149,3.6994922,3.4011238,3.2345066,4.4177017,3.7540243,3.3916667,4.9270506,4.8608265,4.9192815,6.489526,1.5141813,2.3408935,2.9717546,2.035782,4.085433,2.7576582,3.2052016,1.9186838,2.5343843,3.541655,4.67248,4.3872285,4.064239,3.1142604,3.1678185,4.9303265,3.398787,3.5417397,3.749746,2.7458508,3.3251355,2.7249231,2.1016698,4.110825,2.8535473,2.6730256,3.872576,2.9823172,5.324131,4.896927,3.4965854,2.7358522,1.735318,5.046821,2.7655146,3.4634278,2.9582067,2.3332233,4.283054,3.694182,5.42651,1.6748149,4.604497,3.810079,3.1089215,4.081444,4.4292455,3.537165,2.694828,3.1203678,2.384081
208401,2.7592854,4.3063793,2.6995041,4.3440466,3.101429,2.4068592,6.925285,4.1800156,4.8692994,5.2812395,3.04073,3.7319226,4.1578903,5.258479,2.5412686,2.8381886,2.7987368,4.552242,2.9954739,3.5770848,5.0396733,3.1749432,3.306195,4.5996947,4.5748944,3.479702,4.036823,4.032144,5.2048383,2.3351526,3.1764512,2.1629262,3.2048614,4.573782,3.5863502,2.407734,3.069683,5.5223227,2.9733171,3.1972506,3.4620857,4.7022734,1.9840504,5.0400734,2.965619,4.589234,3.6910732,2.5008128,2.6314259,3.2747514,3.4929545,2.8810189,2.6560433,4.8035097,3.216017,3.0389955,3.3196065,1.9625559,5.582903,2.569869,2.8660245,3.4952734,4.7871413,4.172382,3.1536036,3.7704515,4.3302717,2.2405608,4.422928
208404,3.7701604,4.242791,6.252428,6.341321,3.9724836,3.3507998,3.70203,4.226192,3.2498233,4.786134,3.6213098,4.269496,6.115853,2.9907844,4.5752683,4.971938,2.5159464,2.8992739,3.2796712,2.2532659,4.165188,4.2812977,4.347899,2.9698658,4.472101,3.2878318,3.8581674,4.371171,2.106764,4.0868,2.6567407,4.6368995,8.74267,3.925174,4.0191255,2.012368,4.0899043,4.322341,3.9420598,3.4773273,5.430977,4.253904,3.2763982,3.229864,5.3230653,2.7414834,4.495631,4.957417,5.0283737,3.3536003,4.4967594,2.5470016,4.291867,3.8318498,5.6448965,3.874672,2.6397545,3.9309278,3.661821,2.2820694,5.314817,4.3167515,3.9780822,5.6122913,3.3632302,2.8061159,3.089788,3.306484,3.3150914
208407,3.258488,3.1905742,4.2772512,4.2128606,4.572373,5.082705,4.1965337,4.448995,5.257003,4.2825594,4.286383,3.4864914,4.3550773,5.9267144,5.3859925,5.873618,5.000203,2.827158,4.6464615,4.958466,3.751302,5.325108,3.9882684,5.8792043,4.510019,4.1370792,4.487357,4.0925636,5.0355825,3.7685838,4.944463,4.3695683,5.322729,2.4852707,4.0274734,5.2301383,2.9621694,3.6598341,2.3175766,2.1324,5.4596643,6.2706842,3.4421206,4.0060782,3.8809128,3.6796641,4.2270274,4.7908187,2.5587788,3.8845549,4.319764,2.8726175,5.4226923,3.8055038,5.0306835,2.9812603,3.034971,3.8408246,4.4887443,3.610011,5.138071,3.4243588,3.1893678,4.8601675,3.5254254,5.6128054,3.2382472,1.6818181,3.926282
208410,2.641898,3.7907572,3.828813,3.3726394,2.9510727,3.1632106,3.1962059,4.5047073,3.9648478,3.7269664,4.8934937,2.353217,2.6616025,1.9736073,3.1354504,2.0455341,1.990534,4.74972,3.9643488,3.857491,3.3243942,5.2663355,2.6710136,2.9500325,1.9510729,3.5038676,4.690344,1.8885478,2.9484582,4.7382336,4.457233,4.8320365,4.125143,3.3475523,4.285181,3.7489777,2.13135,3.0466485,2.164711,3.016796,3.0866656,1.748359,3.2940264,3.0345068,3.9427164,3.6182106,4.692458,4.2191076,1.6098654,5.0338264,5.3616323,3.9719577,3.508658,1.8162029,1.5014684,3.6729314,2.4533722,3.6951377,2.80331,5.250606,3.90296,2.496993,4.286031,3.869447,2.4004498,3.5013692,4.6898627,1.9723841,2.2658703
208501,3.3079078,5.4510007,2.0602376,3.2783582,2.550948,4.225803,5.7109823,3.136096,3.2591276,5.6503325,3.3383296,2.7044396,1.5698872,2.4113026,3.2571483,2.4488773,3.348579,5.2772565,4.8882895,4.2706037,4.3025727,2.880452,3.8057609,3.1801941,2.8984234,4.384389,4.3078623,3.641585,2.8631809,5.3569474,1.821355,2.3532453,3.5913682,1.8238343,3.9026845,2.1227956,3.2770991,4.0909934,4.906002,2.4255278,3.739432,2.5474923,3.4081583,2.921821,3.566411,2.0341158,4.429112,4.4763765,2.0029266,2.6508536,5.565509,4.1823378,2.5528634,2.318759,5.026982,4.2916207,3.2574668,4.199174,3.5361216,5.817493,8.431865,5.025823,3.4549048,2.6318417,3.6334858,2.8497453,3.4783747,3.5386984,3.145202
208504,4.997317,3.4846323,2.3054166,6.170887,3.9310434,3.3648987,4.625742,4.2435446,4.0247016,6.000315,3.6879227,3.6909297,3.575443,4.2209005,4.7658143,4.289079,6.614346,5.4636836,3.726886,3.8655345,3.068976,3.9682047,4.042403,4.519613,4.666242,2.3875096,2.297512,2.7296722,4.1078067,3.6310682,3.2709973,1.8949275,3.2410705,2.6527112,3.1937304,4.9337616,2.7916207,5.404889,4.493263,2.3630524,3.1795566,2.544882,4.4748774,4.6293087,4.6312943,3.9364226,4.3578024,2.8236947,3.656351,3.7124841,3.0127122,5.752238,2.9815857,4.0599833,3.1970985,3.6213257,4.5278425,4.5110564,5.7261605,3.722945,5.198658,5.566039,3.1834571,3.6033084,4.962025,4.375073,3.6313217,3.5695512,2.7743824
208507,3.7665281,4.096439,3.2435098,4.3069353,4.872131,3.6608868,4.147142,4.08762,3.3067117,4.932894,3.7444482,3.1264718,3.3911202,5.543116,3.7328258,3.2798762,5.2178345,5.3319483,4.661768,4.4404597,5.3088455,4.653622,2.2831883,4.084689,4.567018,4.820844,2.7688982,5.3201094,2.7058372,5.763365,4.646166,3.0955572,4.8741374,3.7092974,3.7788334,2.747956,3.8901458,3.5892086,4.7317038,3.9960356,2.3929522,3.6451151,3.7842426,3.0394022,1.9098036,4.164823,3.7855573,3.5673914,3.5075617,3.545303,3.6836393,3.4312894,4.1408544,3.531183,4.808357,2.555262,3.373327,4.549546,4.649968,4.827551,3.332609,3.5528784,4.580172,4.592359,1.5683403,1.8439887,1.6438596,4.5671215,3.079892
208510,3.801987,4.571918,3.783955,4.465774,3.1795132,2.9393737,4.3507023,1.9866296,3.5387309,4.943972,2.288174,2.4299061,1.904385,3.985878,3.3011427,2.8716254,2.1169899,2.0680194,2.226336,3.021903,3.9802215,5.2788115,2.5309546,2.8227797,2.2820773,2.151301,3.0843613,3.1066225,4.214684,3.6203172,3.8758557,5.0811453,4.659428,3.7357087,4.1999288,3.0552244,4.43147,5.0088534,4.1068892,2.6787996,3.935812,3.4722137,2.558989,2.3499768,2.9741895,2.761744,4.466622,3.0598452,3.959088,2.9757667,3.9320683,6.3134704,2.237439,2.0738697,4.7094603,3.5492508,3.800155,2.6993408,4.2517133,4.6212726,3.1319118,2.660642,4.918161,2.1170437,4.508295,3.4346998,1.9393492,3.0547557,3.7277977
208601,3.4737988,3.499992,3.978892,4.3010964,3.083694,3.1488118,3.3610647,3.3456495,2.6618748,7.1099453,2.7498658,4.646079,4.119218,4.8217993,3.7459798,3.9197056,4.950864,4.5580955,1.3771919,4.3497915,7.530144,4.1210365,3.5067935,1.9827144,2.613405,2.3798788,3.368492,2.124156,4.8222613,2.7956715,5.8298187,1.6402459,2.315675,2.5845354,2.6261003,2.3189654,2.881689,3.7641435,3.0484254,4.016363,6.0830755,3.7544005,2.0617297,2.5039086,3.7293682,3.3229752,2.3121831,3.4222658,1.966118,4.168312,4.3117824,6.1795754,4.0117416,5.484002,5.8760166,3.685254,3.4207215,2.8429594,3.8292768,3.167859,1.8802426,3.4652913,4.597185,3.4170985,5.8126025,2.6585145,2.0438347,3.4583654,3.3604727
208604,3.4113784,4.2235255,3.2869055,3.848803,4.6382713,4.5944057,4.4760113,4.1353383,4.6863294,4.34009,3.6918912,4.7635417,6.311949,3.8912745,2.4733965,5.0175776,3.9799323,4.1595035,3.5991447,2.7263882,7.394904,6.335334,3.754707,3.078425,3.598109,2.7221334,4.3590264,3.9574375,3.6059616,4.5461454,3.774337,3.7859197,2.791347,5.147586,3.675411,3.4460096,5.0402246,4.151519,5.1075463,5.326889,5.158837,3.0916424,3.0781808,2.9653115,4.6241245,2.8888044,3.7389727,4.1174192,4.955482,3.107985,4.3509073,3.8951068,4.005038,5.837464,5.992808,3.8550887,3.7350812,4.0156264,3.202468,4.2739453,2.964304,4.166328,4.9374237,2.1939676,3.713059,4.0945907,2.934792,4.3272557,3.4338298
208607,3.114529,3.6574335,3.4596152,4.1328354,5.66601,4.5547476,3.7491856,4.258436,3.2120445,4.2877645,2.820438,3.7896326,4.579798,3.835971,4.815927,3.8871348,3.9636412,4.172086,5.3789463,8.959286,3.193613,3.6628623,5.192685,2.5970988,4.9286823,4.6661086,6.198276,2.9670396,5.343903,4.6626487,4.315753,4.5358615,3.2080424,3.4171948,5.0952196,4.414871,3.8943264,2.9686143,3.1574655,3.6141336,2.2487466,4.399507,3.207745,2.7852864,2.7500527,4.1088223,3.5296795,3.7914982,3.073017,3.5485795,3.376301,3.6428797,3.3122897,4.023142,4.8507643,3.2731779,3.1640315,4.0319495,3.8408506,4.551104,4.2981977,4.2027054,3.2064521,3.5847466,2.9700305,4.5258617,2.6707807,4.297523,3.74949
208610,4.5473666,3.531408,3.3662162,3.7830963,3.7832012,3.290712,3.1773865,4.5344334,3.4348338,1.7294747,4.4405804,7.464985,5.1969004,3.9154856,5.511171,2.8908262,4.6584325,2.5245183,1.6591522,2.659055,2.9175746,2.5601416,4.792247,5.913358,1.7441325,5.424971,3.6373327,3.492807,3.978953,4.2465987,3.1273375,4.5700154,3.6730824,4.012071,3.916447,5.8371434,4.2638364,4.5316744,4.5883245,2.6037412,3.2830732,3.032941,3.7266138,2.459591,2.391025,4.8422356,2.1777594,2.447636,4.5136275,4.8085766,5.594287,2.4064791,1.7966945,4.7311325,3.5822089,3.6468797,4.1228833,3.8704429,3.2766623,3.9615946,3.3204195,4.316551,2.9283211,3.697484,3.194849,4.791964,2.4835544,2.531403,2.5044243
208701,3.757161,4.6347866,3.7007165,2.766242,4.9574585,2.9405532,3.8643138,2.8243155,2.1463346,4.369469,3.3595378,4.635937,4.8706145,1.852343,4.8897347,3.011602,2.5760386,2.8848758,3.0429277,3.60313,4.231247,2.653156,3.287733,4.990766,5.0043755,6.029921,3.0824373,2.2761276,4.9467463,2.6413774,3.594807,2.5569594,1.5497204,3.5117269,2.6553311,3.399847,3.108936,3.2561808,4.0956388,3.9901857,2.918594,4.45812,3.8283343,5.5097075,4.817225,2.6662045,4.1787734,3.0607927,1.7116996,3.636951,3.8129196,2.751158,3.043868,4.0442176,3.047279,2.553727,2.8355117,3.0922089,3.11429,3.271891,4.709067,5.1104245,4.8127213,3.7796817,2.413902,5.9703884,3.7192254,3.889982,3.3642006
208704,3.1532292,3.397288,5.5027266,4.0176315,3.953155,3.351773,5.360319,7.000654,5.557397,4.263525,5.039237,5.8425617,4.6531873,4.742172,7.481225,2.3166037,3.2787259,6.91898,4.9758563,4.5455966,5.672874,3.8046439,4.220063,3.7174966,4.1873736,4.004499,3.5807335,2.7372615,3.0566454,3.331706,3.923337,4.631367,2.5621445,2.1940355,3.0069954,3.6501818,4.22397,5.3485413,4.4334493,3.769324,4.586532,4.021299,5.391867,3.6167667,3.4793022,4.0187325,3.1046019,3.8324375,6.8186183,2.6926422,3.3724048,4.045165,4.04302,3.4372416,4.0917125,2.7332776,4.4949307,3.1781683,3.899517,2.7498913,3.8387446,4.419799,3.532139,3.8147311,4.3010902,5.360429,4.9735723,4.2314906,5.0676317
208707,2.0747707,2.5527532,2.8264427,4.3029103,4.099303,5.185846,3.3055677,3.7021093,3.6949518,4.223569,3.261344,5.9489975,4.3473444,4.678423,4.9147873,5.826639,2.4981177,3.8680801,5.267488,5.2138367,5.9114823,3.1932564,4.297842,4.51874,4.469951,4.687677,3.7361448,2.4794145,3.4435167,3.236604,4.8277674,4.648966,4.7921267,2.5059564,2.7859643,3.6663172,4.3340545,4.0969496,2.4057724,2.6045594,2.856225,2.5393856,3.7590911,3.0193517,3.0383,6.273567,4.8654804,4.4311037,3.2349687,3.4414144,3.0243015,3.892411,5.6490526,4.2853627,3.8309247,3.7162592,2.9422016,2.8793259,2.9835453,2.8430655,2.821969,4.6445966,5.3276067,2.7236567,3.4864008,2.404989,3.1315222,3.686024,3.2661371
208710,2.3303475,2.793235,3.0794086,5.8406315,4.34212,3.5295105,3.0207083,5.356955,1.8761723,4.1360655,2.902471,3.0201683,1.7144887,3.4801047,4.940052,2.3617587,2.1857076,5.8450036,1.5043539,2.4291463,2.180018,1.7046137,3.0344152,3.4936788,2.610293,2.179817,4.0751324,3.0521579,2.828968,4.9418397,3.0420702,5.668557,1.7636429,3.6771073,2.9507706,2.6415818,4.336214,4.0435877,2.6074138,1.9487942,2.4789605,3.283941,2.558525,2.161536,1.8699087,5.084085,2.1553729,3.168624,5.9793544,3.1036873,2.5742176,4.017727,4.5311313,3.145895,1.7040349,1.8027954,4.698571,1.8316214,3.77171,2.6120498,3.1922507,4.1813807,5.428997,2.3566897,3.8924556,2.9710054,4.5035567,3.2294776,3.8464444
208801,3.163704,3.8230224,3.1182213,1.0832263,3.8812683,2.6369922,7.2371297,4.5695148,3.4166956,4.0082817,4.047733,4.10286,5.2236214,2.785809,1.9472729,3.0997026,3.724282,3.578735,4.163462,6.178724,3.8936846,2.5917785,3.9976623,5.226695,3.8636992,6.0807195,3.9946947,4.317405,4.355618,6.2777667,2.1796706,3.7204878,3.6229675,2.6009736,1.6204939,2.1944249,1.9070549,2.2541234,3.1768649,3.3579082,4.1480384,2.8942928,2.5202446,4.6141233,3.471379,3.8518882,2.303168,3.188319,3.6898878,2.4512506,4.133739,6.634036,3.1484892,3.2892249,4.516076,2.8873591,6.0476303,4.743943,3.7646604,3.5834935,2.3237982,2.2845588,5.036968,5.3625927,4.6573977,4.0507407,3.345763,3.1667707,2.8279839
208804,4.0529566,4.1168184,4.3487873,2.0937555,3.889915,6.0994825,6.6446414,6.7600055,4.884543,4.572639,3.563939,4.3655934,4.090246,4.633963,5.114472,8.090035,5.285253,2.5449297,6.8189335,3.995854,3.1325026,3.1721656,3.3775864,4.5923815,3.38862,2.6212697,4.163055,2.1771832,3.242183,4.2996325,3.0623968,2.3545961,2.8139114,3.8682125,2.7888389,2.4959676,2.4885242,2.9661348,4.3578506,4.9104815,3.9107494,4.9918513,5.1899705,3.9471776,6.8181386,4.211888,4.3853087,3.2507617,3.9486501,4.9927382,2.6674376,5.6006107,3.658215,4.192515,4.7026467,3.9187782,4.8720207,2.8843331,4.075383,4.120167,2.8459284,3.363189,5.322943,3.77594,3.4117112,3.5354185,2.1928902,3.0309682,2.456974
208807,3.972715,2.1012185,2.338609,4.4424014,4.422584,3.1869645,5.104626,5.3647523,4.8919477,3.6432183,4.0867963,3.1084478,4.537525,5.235846,3.114572,4.9064417,2.97759,3.9320095,4.8859587,3.6687188,5.3610744,5.371775,4.182944,2.8465316,3.5807848,3.2257688,3.7614746,4.4937162,4.5869594,4.2630267,5.0860534,4.7061195,4.4052014,3.2804267,3.7085223,2.9387302,1.7144727,3.77553,3.4672306,3.664771,2.5896993,2.161472,3.957733,3.8907762,2.8712142,4.1520042,5.499933,4.7257595,5.8641815,3.7001724,3.569614,4.337404,4.070342,5.066982,3.9056659,3.4617646,3.6687303,3.344527,2.3610919,4.161178,4.1982346,4.231364,2.1811311,1.7622113,3.578696,2.468358,4.089919,5.502086,1.4870435
208810,2.8637798,1.9318616,3.7164626,2.0765524,3.0897086,4.2911663,3.5454953,3.2585132,2.2105503,4.476358,2.2655308,3.9985542,4.7682414,2.827961,2.2870698,6.202217,2.8080337,4.052605,3.518105,2.783835,2.9508996,5.428507,1.1997186,6.092395,3.4809196,3.9204414,3.5371108,2.2564797,3.583061,3.7341766,3.7907577,4.2838125,3.796847,2.4570696,4.2127013,4.5381246,5.031815,2.1132083,4.1372676,1.9378097,3.6788158,2.2960823,2.967978,3.4173768,3.0664794,3.4543834,3.6920993,2.4972303,3.149179,2.2114906,4.102007,1.4192054,3.941277,1.6788512,4.6278977,3.9340937,2.9632208,2.2165132,3.9173827,5.0079637,3.9000652,5.373179,4.800789,2.120345,4.568804,3.355794,2.046271,4.9088893,1.5208883
208901,3.621663,3.172546,2.4372675,2.178562,2.4106195,5.1298127,4.904316,3.9911594,3.5540195,3.53648,4.325762,3.807676,2.0147424,4.0342474,3.3325734,2.954402,4.478163,6.362731,3.7352412,3.1472042,5.6142626,3.322025,3.3058982,4.659545,3.7911937,3.075402,5.3369956,3.0961792,3.9915938,3.2345521,2.852708,3.2650957,2.5193522,2.4575665,3.918488,3.2723355,3.1054482,3.832831,2.723352,4.013659,3.083276,3.9155574,2.2582133,2.9277325,5.1368723,2.7698069,4.0643373,3.4895277,3.6676896,3.5913322,5.5809383,5.855505,3.7631152,5.824065,4.7376328,2.4290526,5.027055,2.913239,2.1531005,3.3597975,4.2113295,3.3861303,2.0311663,3.9737792,6.129081,3.3826559,3.5657308,2.741054,4.6881647
208904,4.5371566,4.9957285,2.7976632,3.0267365,3.1566327,3.6122963,5.8465104,3.7701058,2.5740306,5.9746604,3.6918519,5.006351,5.234892,5.0260158,4.7247524,5.338452,6.340347,5.176982,5.0607123,3.55415,5.601838,4.4875836,3.3458486,3.240991,3.8577945,4.315726,4.72337,3.659951,5.229212,3.074768,2.4200811,4.112181,2.6848,4.704584,4.2904015,6.708426,2.0469005,2.897832,5.201875,4.115754,6.347684,6.9093385,2.869332,3.6276655,4.496151,4.1089168,5.180823,5.147841,3.6166644,3.7037318,5.264803,3.3749263,5.137293,3.1605024,3.5003483,3.95664,4.9807553,3.8579526,3.8279054,5.60882,4.176953,3.0220733,3.5610716,4.3255663,3.3281233,5.3957114,2.774076,3.840137,3.1505172
208907,3.9346986,3.8609571,4.0965447,5.4008327,2.6264775,4.0829,4.36746,3.4256663,4.957485,5.230385,2.6662848,3.197953,3.2299023,4.385791,4.2006454,5.6114717,6.994503,4.0011897,4.434699,6.1826315,4.938711,4.2659383,4.3236437,3.9206626,3.162302,6.407535,4.67673,5.2055893,3.4547644,4.928061,4.5201755,5.0057225,5.2383456,5.5171614,4.5863853,2.919765,3.1323273,3.3020904,2.6610208,3.976703,2.2842507,2.8036504,2.2970605,3.5317016,4.9150605,4.5431223,4.2000136,3.6836078,3.5462391,4.34882,4.1193485,4.952431,4.2996755,4.7989535,5.2819247,4.528132,4.321524,3.3254156,3.9717813,4.244895,5.734982,5.155574,5.220146,4.173359,2.0229764,5.056932,2.9448442,4.5784464,4.8913574
208910,4.085492,3.7980988,4.834389,5.513841,2.7267988,4.7967625,3.898441,3.3334804,2.5425782,2.8479493,4.4469004,3.0684159,5.521109,5.244953,4.8856606,3.7259774,1.9259521,5.1598434,5.9263067,4.2218766,3.4717748,3.6138406,1.791897,1.393559,5.2495623,3.69361,3.090204,3.5598497,3.9901109,4.6928563,4.0780177,4.773898,4.546633,3.8865228,2.8522608,3.8792803,3.548496,2.9706228,3.451016,4.102159,4.267001,2.7141242,2.272352,3.0715113,2.285709,2.3114004,4.467002,5.007192,3.4208543,3.3110125,2.839926,4.02594,2.5261817,4.558405,1.3374996,3.9152699,3.5584095,4.4569345,4.846845,2.190051,3.4545052,4.403872,4.1867137,3.6694376,3.473427,2.2597241,4.1223664,1.0853148,2.3788636
